{\rtf1\ansi\ansicpg1252\cocoartf1348\cocoasubrtf170
{\fonttbl\f0\fswiss\fcharset0 Helvetica;}
52.071949 15.062830\
81.676491 5.768396\
87.842300 4.310663\
82.509270 5.564477\
76.978714 6.963953\
85.101028 4.944208\
79.265785 6.372034\
78.490173 6.570611\
87.842300 4.310663\
50.958145 15.521753\
51.696182 15.216425\
50.958145 15.521753\
50.958145 15.521753\
83.357338 5.359155\
84.221115 5.152399\
82.509270 5.564477\
84.221115 5.152399\
0.000000 0.000000\
10.165493 53.425774\
44.738388 18.309626\
43.870632 18.732874\
44.446045 18.451197\
45.033894 18.167597\
44.738388 18.309626\
45.332607 18.025080\
0.000000 0.000000\
10.821673 51.804070\
45.033894 18.167597\
44.738388 18.309626\
45.634586 17.882044\
45.634586 17.882044\
45.332607 18.025080\
45.033894 18.167597\
45.634586 17.882044\
45.634586 17.882044\
45.634586 17.882044\
45.033894 18.167597\
45.939892 17.738520\
45.939892 17.738520\
45.939892 17.738520\
45.939892 17.738520\
45.939892 17.738520\
45.634586 17.882044\
45.634586 17.882044\
45.634586 17.882044\
46.560665 17.449976\
45.634586 17.882044\
45.939892 17.738520\
45.332607 18.025080\
45.634586 17.882044\
45.939892 17.738520\
45.033894 18.167597\
45.332607 18.025080\
46.248566 17.594507\
45.634586 17.882044\
46.560665 17.449976\
45.634586 17.882044\
79.265785 6.372034\
78.490173 6.570611\
82.509270 5.564477\
46.248566 17.594507\
80.055138 6.172143\
79.265785 6.372034\
73.416885 7.925958\
50.595711 15.673487\
50.595711 15.673487\
51.696182 15.216425\
50.958145 15.521753\
76.242203 7.158746\
76.242203 7.158746\
79.265785 6.372034\
71.416557 8.489374\
74.105705 7.735925\
76.978714 6.963953\
82.509270 5.564477\
51.324940 15.369379\
51.696182 15.216425\
80.858566 5.970941\
76.978714 6.963953\
75.518066 7.352319\
79.265785 6.372034\
78.490173 6.570611\
79.265785 6.372034\
79.265785 6.372034\
51.324940 15.369379\
50.595711 15.673487\
50.595711 15.673487\
50.237572 15.824640\
50.958145 15.521753\
50.595711 15.673487\
50.237572 15.824640\
50.237572 15.824640\
49.883648 15.975214\
50.958145 15.521753\
50.595711 15.673487\
50.595711 15.673487\
50.595711 15.673487\
50.595711 15.673487\
50.595711 15.673487\
50.237572 15.824640\
50.237572 15.824640\
50.237572 15.824640\
76.978714 6.963953\
79.265785 6.372034\
80.858566 5.970941\
76.242203 7.158746\
72.739273 8.114893\
76.242203 7.158746\
84.221115 5.152399\
78.490173 6.570611\
50.595711 15.673487\
50.237572 15.824640\
49.883648 15.975214\
49.883648 15.975214\
50.958145 15.521753\
49.883648 15.975214\
50.958145 15.521753\
49.883648 15.975214\
50.958145 15.521753\
50.595711 15.673487\
49.883648 15.975214\
50.958145 15.521753\
50.595711 15.673487\
50.958145 15.521753\
49.883648 15.975214\
50.595711 15.673487\
51.324940 15.369379\
50.958145 15.521753\
50.237572 15.824640\
80.858566 5.970941\
79.265785 6.372034\
95.990005 2.550256\
80.858566 5.970941\
84.221115 5.152399\
81.676491 5.768396\
83.357338 5.359155\
82.509270 5.564477\
50.595711 15.673487\
81.676491 5.768396\
89.759407 3.880548\
76.978714 6.963953\
50.958145 15.521753\
91.753197 3.443933\
46.876255 17.304926\
45.634586 17.882044\
45.332607 18.025080\
46.248566 17.594507\
45.634586 17.882044\
45.634586 17.882044\
45.033894 18.167597\
45.332607 18.025080\
44.738388 18.309626\
45.634586 17.882044\
45.033894 18.167597\
46.248566 17.594507\
45.332607 18.025080\
45.634586 17.882044\
45.939892 17.738520\
45.939892 17.738520\
45.332607 18.025080\
45.332607 18.025080\
45.332607 18.025080\
45.332607 18.025080\
45.634586 17.882044\
0.000000 0.000000\
10.695395 52.107353\
45.332607 18.025080\
45.033894 18.167597\
45.332607 18.025080\
45.033894 18.167597\
45.332607 18.025080\
45.332607 18.025080\
46.248566 17.594507\
45.332607 18.025080\
45.332607 18.025080\
45.033894 18.167597\
46.248566 17.594507\
44.738388 18.309626\
45.634586 17.882044\
44.738388 18.309626\
45.634586 17.882044\
45.332607 18.025080\
46.248566 17.594507\
45.033894 18.167597\
45.332607 18.025080\
44.738388 18.309626\
44.738388 18.309626\
44.446045 18.451197\
45.332607 18.025080\
45.033894 18.167597\
45.332607 18.025080\
45.939892 17.738520\
44.738388 18.309626\
44.156807 18.592279\
44.446045 18.451197\
45.332607 18.025080\
79.265785 6.372034\
78.490173 6.570611\
79.265785 6.372034\
77.727936 6.767908\
49.883648 15.975214\
79.265785 6.372034\
80.055138 6.172143\
78.490173 6.570611\
82.509270 5.564477\
77.727936 6.767908\
75.518066 7.352319\
80.055138 6.172143\
79.265785 6.372034\
82.509270 5.564477\
50.237572 15.824640\
49.883648 15.975214\
49.533859 16.125208\
45.033894 18.167597\
77.727936 6.767908\
80.055138 6.172143\
82.509270 5.564477\
82.509270 5.564477\
79.265785 6.372034\
78.490173 6.570611\
81.676491 5.768396\
50.958145 15.521753\
49.883648 15.975214\
45.332607 18.025080\
77.727936 6.767908\
79.265785 6.372034\
80.055138 6.172143\
78.490173 6.570611\
80.858566 5.970941\
77.727936 6.767908\
77.727936 6.767908\
78.490173 6.570611\
49.533859 16.125208\
51.324940 15.369379\
50.237572 15.824640\
45.332607 18.025080\
79.265785 6.372034\
79.265785 6.372034\
76.978714 6.963953\
80.055138 6.172143\
81.676491 5.768396\
82.509270 5.564477\
76.242203 7.158746\
81.676491 5.768396\
50.595711 15.673487\
50.237572 15.824640\
49.883648 15.975214\
50.237572 15.824640\
49.883648 15.975214\
79.265785 6.372034\
80.858566 5.970941\
81.676491 5.768396\
80.858566 5.970941\
83.357338 5.359155\
78.490173 6.570611\
78.490173 6.570611\
80.858566 5.970941\
50.958145 15.521753\
45.939892 17.738520\
79.265785 6.372034\
77.727936 6.767908\
80.055138 6.172143\
79.265785 6.372034\
78.490173 6.570611\
76.978714 6.963953\
45.939892 17.738520\
82.509270 5.564477\
49.533859 16.125208\
50.237572 15.824640\
78.490173 6.570611\
80.858566 5.970941\
45.634586 17.882044\
80.858566 5.970941\
0.000000 0.000000\
10.047053 53.731102\
0.000000 0.000000\
10.488313 52.613579\
43.870632 18.732874\
43.587475 18.873041\
44.446045 18.451197\
43.307278 19.012720\
43.870632 18.732874\
43.587475 18.873041\
44.156807 18.592279\
44.156807 18.592279\
44.738388 18.309626\
43.870632 18.732874\
44.738388 18.309626\
44.738388 18.309626\
45.332607 18.025080\
44.738388 18.309626\
44.738388 18.309626\
44.446045 18.451197\
44.738388 18.309626\
44.156807 18.592279\
45.033894 18.167597\
44.446045 18.451197\
44.738388 18.309626\
44.738388 18.309626\
45.033894 18.167597\
43.870632 18.732874\
45.033894 18.167597\
43.870632 18.732874\
45.634586 17.882044\
43.870632 18.732874\
44.738388 18.309626\
44.446045 18.451197\
45.332607 18.025080\
45.033894 18.167597\
45.332607 18.025080\
45.332607 18.025080\
71.416557 8.489374\
56.529610 13.330164\
44.156807 18.592279\
45.033894 18.167597\
44.156807 18.592279\
44.446045 18.451197\
44.156807 18.592279\
44.738388 18.309626\
44.156807 18.592279\
45.033894 18.167597\
44.446045 18.451197\
44.738388 18.309626\
45.033894 18.167597\
45.033894 18.167597\
44.738388 18.309626\
44.738388 18.309626\
45.033894 18.167597\
44.738388 18.309626\
45.634586 17.882044\
44.446045 18.451197\
44.446045 18.451197\
45.332607 18.025080\
44.446045 18.451197\
45.332607 18.025080\
45.033894 18.167597\
46.248566 17.594507\
45.634586 17.882044\
45.332607 18.025080\
45.332607 18.025080\
45.939892 17.738520\
45.634586 17.882044\
45.939892 17.738520\
45.939892 17.738520\
45.939892 17.738520\
45.939892 17.738520\
44.446045 18.451197\
45.939892 17.738520\
45.634586 17.882044\
45.939892 17.738520\
49.883648 15.975214\
49.188141 16.274591\
49.533859 16.125208\
49.188141 16.274591\
49.188141 16.274591\
49.883648 15.975214\
49.533859 16.125208\
49.533859 16.125208\
49.533859 16.125208\
49.883648 15.975214\
49.188141 16.274591\
49.188141 16.274591\
48.846413 16.423456\
49.188141 16.274591\
50.237572 15.824640\
50.595711 15.673487\
50.595711 15.673487\
50.595711 15.673487\
49.883648 15.975214\
49.883648 15.975214\
49.533859 16.125208\
49.533859 16.125208\
50.237572 15.824640\
49.188141 16.274591\
48.846413 16.423456\
49.533859 16.125208\
50.237572 15.824640\
50.595711 15.673487\
50.595711 15.673487\
50.958145 15.521753\
50.958145 15.521753\
49.883648 15.975214\
50.237572 15.824640\
50.237572 15.824640\
49.533859 16.125208\
50.958145 15.521753\
50.237572 15.824640\
55.251541 13.810877\
125.647598 -2.686316\
46.248566 17.594507\
45.634586 17.882044\
45.332607 18.025080\
45.939892 17.738520\
45.033894 18.167597\
45.939892 17.738520\
45.634586 17.882044\
45.939892 17.738520\
45.939892 17.738520\
45.033894 18.167597\
44.738388 18.309626\
45.939892 17.738520\
44.446045 18.451197\
45.033894 18.167597\
44.446045 18.451197\
45.939892 17.738520\
45.033894 18.167597\
45.033894 18.167597\
44.738388 18.309626\
45.332607 18.025080\
45.033894 18.167597\
45.033894 18.167597\
45.332607 18.025080\
45.332607 18.025080\
45.634586 17.882044\
45.332607 18.025080\
45.033894 18.167597\
45.033894 18.167597\
45.634586 17.882044\
45.939892 17.738520\
45.033894 18.167597\
45.332607 18.025080\
44.446045 18.451197\
45.634586 17.882044\
45.033894 18.167597\
45.033894 18.167597\
45.332607 18.025080\
49.883648 15.975214\
86.911140 4.523370\
88.791557 4.096399\
72.072578 8.302668\
79.265785 6.372034\
69.510002 9.042963\
76.978714 6.963953\
77.727936 6.767908\
76.242203 7.158746\
50.237572 15.824640\
84.221115 5.152399\
85.997551 4.734521\
75.518066 7.352319\
76.978714 6.963953\
77.727936 6.767908\
85.997551 4.734521\
76.978714 6.963953\
75.518066 7.352319\
49.883648 15.975214\
50.595711 15.673487\
50.595711 15.673487\
50.237572 15.824640\
50.237572 15.824640\
49.883648 15.975214\
50.237572 15.824640\
50.237572 15.824640\
49.188141 16.274591\
49.883648 15.975214\
49.533859 16.125208\
49.883648 15.975214\
49.533859 16.125208\
49.883648 15.975214\
49.533859 16.125208\
49.533859 16.125208\
49.533859 16.125208\
50.595711 15.673487\
49.188141 16.274591\
50.595711 15.673487\
50.237572 15.824640\
49.883648 15.975214\
49.188141 16.274591\
50.958145 15.521753\
49.883648 15.975214\
50.958145 15.521753\
50.958145 15.521753\
49.533859 16.125208\
50.237572 15.824640\
49.533859 16.125208\
50.237572 15.824640\
50.237572 15.824640\
49.533859 16.125208\
50.237572 15.824640\
49.533859 16.125208\
72.739273 8.114893\
76.242203 7.158746\
76.978714 6.963953\
76.978714 6.963953\
71.416557 8.489374\
82.509270 5.564477\
74.105705 7.735925\
71.416557 8.489374\
0.000000 0.000000\
10.864111 51.703056\
45.033894 18.167597\
44.156807 18.592279\
45.332607 18.025080\
0.000000 0.000000\
10.366047 52.917809\
44.446045 18.451197\
43.587475 18.873041\
43.587475 18.873041\
44.156807 18.592279\
44.738388 18.309626\
43.870632 18.732874\
44.738388 18.309626\
44.156807 18.592279\
44.738388 18.309626\
44.156807 18.592279\
44.738388 18.309626\
44.446045 18.451197\
45.033894 18.167597\
44.738388 18.309626\
45.332607 18.025080\
45.033894 18.167597\
44.446045 18.451197\
0.000000 0.000000\
10.821673 51.804070\
44.446045 18.451197\
43.307278 19.012720\
44.446045 18.451197\
44.446045 18.451197\
44.738388 18.309626\
45.033894 18.167597\
45.332607 18.025080\
45.634586 17.882044\
52.071949 15.062830\
45.033894 18.167597\
45.033894 18.167597\
45.033894 18.167597\
45.332607 18.025080\
45.033894 18.167597\
46.248566 17.594507\
45.332607 18.025080\
44.446045 18.451197\
45.033894 18.167597\
45.033894 18.167597\
44.738388 18.309626\
45.033894 18.167597\
44.738388 18.309626\
45.939892 17.738520\
45.033894 18.167597\
45.634586 17.882044\
44.446045 18.451197\
44.738388 18.309626\
44.738388 18.309626\
45.033894 18.167597\
44.738388 18.309626\
45.332607 18.025080\
45.033894 18.167597\
45.634586 17.882044\
45.033894 18.167597\
45.033894 18.167597\
45.634586 17.882044\
45.332607 18.025080\
45.033894 18.167597\
45.634586 17.882044\
45.033894 18.167597\
45.634586 17.882044\
45.634586 17.882044\
45.939892 17.738520\
45.033894 18.167597\
45.332607 18.025080\
45.033894 18.167597\
77.727936 6.767908\
85.997551 4.734521\
79.265785 6.372034\
84.221115 5.152399\
83.357338 5.359155\
86.911140 4.523370\
50.237572 15.824640\
82.509270 5.564477\
91.753197 3.443933\
83.357338 5.359155\
80.055138 6.172143\
89.759407 3.880548\
86.911140 4.523370\
83.357338 5.359155\
49.883648 15.975214\
50.237572 15.824640\
50.237572 15.824640\
50.595711 15.673487\
50.595711 15.673487\
50.237572 15.824640\
50.237572 15.824640\
50.595711 15.673487\
49.883648 15.975214\
50.237572 15.824640\
49.883648 15.975214\
50.595711 15.673487\
49.533859 16.125208\
49.883648 15.975214\
76.978714 6.963953\
79.265785 6.372034\
83.357338 5.359155\
77.727936 6.767908\
72.072578 8.302668\
77.727936 6.767908\
80.858566 5.970941\
68.287849 9.406855\
50.595711 15.673487\
81.676491 5.768396\
76.978714 6.963953\
80.858566 5.970941\
76.978714 6.963953\
78.490173 6.570611\
77.727936 6.767908\
81.676491 5.768396\
50.595711 15.673487\
50.595711 15.673487\
50.958145 15.521753\
50.237572 15.824640\
50.595711 15.673487\
74.105705 7.735925\
74.806000 7.544702\
77.727936 6.767908\
80.858566 5.970941\
77.727936 6.767908\
80.055138 6.172143\
77.727936 6.767908\
50.958145 15.521753\
73.416885 7.925958\
82.509270 5.564477\
50.237572 15.824640\
54.836372 13.969721\
122.126099 -2.140845\
45.634586 17.882044\
45.634586 17.882044\
45.939892 17.738520\
45.332607 18.025080\
44.738388 18.309626\
45.634586 17.882044\
45.634586 17.882044\
45.939892 17.738520\
46.248566 17.594507\
45.939892 17.738520\
45.634586 17.882044\
46.248566 17.594507\
45.939892 17.738520\
45.634586 17.882044\
45.634586 17.882044\
46.248566 17.594507\
45.332607 18.025080\
46.248566 17.594507\
45.634586 17.882044\
46.560665 17.449976\
45.634586 17.882044\
46.248566 17.594507\
44.738388 18.309626\
46.248566 17.594507\
45.332607 18.025080\
46.248566 17.594507\
44.446045 18.451197\
46.248566 17.594507\
45.332607 18.025080\
45.634586 17.882044\
45.634586 17.882044\
45.939892 17.738520\
45.634586 17.882044\
45.332607 18.025080\
45.634586 17.882044\
50.595711 15.673487\
49.883648 15.975214\
50.595711 15.673487\
50.958145 15.521753\
50.237572 15.824640\
75.518066 7.352319\
83.357338 5.359155\
85.101028 4.944208\
70.135513 8.859491\
80.858566 5.970941\
77.727936 6.767908\
75.518066 7.352319\
50.237572 15.824640\
79.265785 6.372034\
85.101028 4.944208\
80.055138 6.172143\
80.858566 5.970941\
75.518066 7.352319\
88.791557 4.096399\
72.072578 8.302668\
51.324940 15.369379\
50.595711 15.673487\
50.237572 15.824640\
49.533859 16.125208\
82.509270 5.564477\
76.978714 6.963953\
76.242203 7.158746\
79.265785 6.372034\
71.416557 8.489374\
74.806000 7.544702\
74.105705 7.735925\
49.533859 16.125208\
50.237572 15.824640\
50.595711 15.673487\
50.595711 15.673487\
50.237572 15.824640\
50.595711 15.673487\
50.595711 15.673487\
49.188141 16.274591\
50.595711 15.673487\
50.237572 15.824640\
50.958145 15.521753\
49.533859 16.125208\
50.237572 15.824640\
80.055138 6.172143\
83.357338 5.359155\
77.727936 6.767908\
80.055138 6.172143\
77.727936 6.767908\
77.727936 6.767908\
82.509270 5.564477\
49.883648 15.975214\
49.883648 15.975214\
50.958145 15.521753\
80.858566 5.970941\
81.676491 5.768396\
80.858566 5.970941\
85.101028 4.944208\
76.978714 6.963953\
73.416885 7.925958\
72.072578 8.302668\
86.911140 4.523370\
50.595711 15.673487\
50.237572 15.824640\
83.357338 5.359155\
75.518066 7.352319\
84.221115 5.152399\
83.357338 5.359155\
82.509270 5.564477\
76.242203 7.158746\
82.509270 5.564477\
79.265785 6.372034\
49.533859 16.125208\
50.595711 15.673487\
50.237572 15.824640\
50.237572 15.824640\
49.883648 15.975214\
50.595711 15.673487\
49.883648 15.975214\
50.237572 15.824640\
75.518066 7.352319\
78.490173 6.570611\
72.072578 8.302668\
71.416557 8.489374\
86.911140 4.523370\
80.858566 5.970941\
80.055138 6.172143\
81.676491 5.768396\
49.883648 15.975214\
49.883648 15.975214\
48.846413 16.423456\
45.332607 18.025080\
50.237572 15.824640\
50.237572 15.824640\
49.533859 16.125208\
49.188141 16.274591\
75.518066 7.352319\
82.509270 5.564477\
73.416885 7.925958\
72.072578 8.302668\
81.676491 5.768396\
82.509270 5.564477\
78.490173 6.570611\
80.858566 5.970941\
49.883648 15.975214\
50.237572 15.824640\
72.739273 8.114893\
73.416885 7.925958\
76.978714 6.963953\
70.770958 8.674952\
70.770958 8.674952\
71.416557 8.489374\
79.265785 6.372034\
70.770958 8.674952\
50.958145 15.521753\
51.324940 15.369379\
49.188141 16.274591\
50.595711 15.673487\
86.911140 4.523370\
80.055138 6.172143\
83.357338 5.359155\
74.105705 7.735925\
81.676491 5.768396\
75.518066 7.352319\
70.770958 8.674952\
72.739273 8.114893\
49.533859 16.125208\
49.883648 15.975214\
49.533859 16.125208\
50.595711 15.673487\
50.237572 15.824640\
50.237572 15.824640\
75.518066 7.352319\
73.416885 7.925958\
71.416557 8.489374\
76.978714 6.963953\
77.727936 6.767908\
70.135513 8.859491\
74.105705 7.735925\
50.237572 15.824640\
49.883648 15.975214\
50.595711 15.673487\
49.883648 15.975214\
49.533859 16.125208\
49.883648 15.975214\
49.883648 15.975214\
50.237572 15.824640\
49.883648 15.975214\
74.806000 7.544702\
70.770958 8.674952\
74.806000 7.544702\
75.518066 7.352319\
78.490173 6.570611\
69.510002 9.042963\
81.676491 5.768396\
79.265785 6.372034\
50.237572 15.824640\
51.696182 15.216425\
81.676491 5.768396\
79.265785 6.372034\
74.105705 7.735925\
84.221115 5.152399\
80.055138 6.172143\
74.105705 7.735925\
74.806000 7.544702\
85.101028 4.944208\
50.237572 15.824640\
51.324940 15.369379\
70.135513 8.859491\
72.739273 8.114893\
80.055138 6.172143\
76.978714 6.963953\
84.221115 5.152399\
45.634586 17.882044\
76.978714 6.963953\
73.416885 7.925958\
49.883648 15.975214\
76.978714 6.963953\
81.676491 5.768396\
73.416885 7.925958\
76.242203 7.158746\
50.237572 15.824640\
45.332607 18.025080\
72.739273 8.114893\
46.248566 17.594507\
46.560665 17.449976\
46.248566 17.594507\
45.033894 18.167597\
45.939892 17.738520\
45.939892 17.738520\
45.332607 18.025080\
46.248566 17.594507\
45.939892 17.738520\
46.248566 17.594507\
45.634586 17.882044\
45.634586 17.882044\
45.939892 17.738520\
46.248566 17.594507\
44.738388 18.309626\
45.939892 17.738520\
45.939892 17.738520\
45.634586 17.882044\
46.248566 17.594507\
45.634586 17.882044\
45.939892 17.738520\
46.248566 17.594507\
46.248566 17.594507\
45.939892 17.738520\
44.738388 18.309626\
45.939892 17.738520\
46.248566 17.594507\
46.248566 17.594507\
45.939892 17.738520\
45.033894 18.167597\
46.248566 17.594507\
45.939892 17.738520\
45.939892 17.738520\
45.939892 17.738520\
45.939892 17.738520\
45.939892 17.738520\
82.509270 5.564477\
72.739273 8.114893\
77.727936 6.767908\
82.509270 5.564477\
85.101028 4.944208\
72.072578 8.302668\
50.595711 15.673487\
50.595711 15.673487\
50.595711 15.673487\
51.324940 15.369379\
50.958145 15.521753\
50.595711 15.673487\
50.237572 15.824640\
50.958145 15.521753\
50.595711 15.673487\
50.595711 15.673487\
51.324940 15.369379\
74.806000 7.544702\
78.490173 6.570611\
46.248566 17.594507\
76.978714 6.963953\
84.221115 5.152399\
84.221115 5.152399\
72.739273 8.114893\
50.595711 15.673487\
50.958145 15.521753\
48.846413 16.423456\
70.770958 8.674952\
76.242203 7.158746\
79.265785 6.372034\
75.518066 7.352319\
76.978714 6.963953\
76.978714 6.963953\
70.770958 8.674952\
50.958145 15.521753\
50.595711 15.673487\
50.595711 15.673487\
51.696182 15.216425\
78.490173 6.570611\
80.055138 6.172143\
74.806000 7.544702\
85.101028 4.944208\
83.357338 5.359155\
79.265785 6.372034\
72.739273 8.114893\
72.739273 8.114893\
50.595711 15.673487\
50.237572 15.824640\
73.416885 7.925958\
76.978714 6.963953\
85.101028 4.944208\
88.791557 4.096399\
76.978714 6.963953\
77.727936 6.767908\
50.237572 15.824640\
50.237572 15.824640\
80.055138 6.172143\
76.242203 7.158746\
76.242203 7.158746\
84.221115 5.152399\
77.727936 6.767908\
70.135513 8.859491\
51.324940 15.369379\
51.324940 15.369379\
76.978714 6.963953\
80.055138 6.172143\
78.490173 6.570611\
77.727936 6.767908\
78.490173 6.570611\
83.357338 5.359155\
76.978714 6.963953\
46.560665 17.449976\
50.595711 15.673487\
50.237572 15.824640\
71.416557 8.489374\
72.739273 8.114893\
80.055138 6.172143\
80.055138 6.172143\
0.000000 0.000000\
10.125858 53.527489\
44.446045 18.451197\
43.587475 18.873041\
44.446045 18.451197\
44.156807 18.592279\
44.446045 18.451197\
43.587475 18.873041\
44.738388 18.309626\
44.446045 18.451197\
45.033894 18.167597\
45.033894 18.167597\
45.033894 18.167597\
44.156807 18.592279\
44.738388 18.309626\
44.738388 18.309626\
45.634586 17.882044\
45.332607 18.025080\
45.939892 17.738520\
45.332607 18.025080\
45.634586 17.882044\
44.738388 18.309626\
45.634586 17.882044\
45.332607 18.025080\
45.939892 17.738520\
45.634586 17.882044\
45.939892 17.738520\
45.332607 18.025080\
45.332607 18.025080\
45.033894 18.167597\
45.634586 17.882044\
45.634586 17.882044\
45.939892 17.738520\
50.237572 15.824640\
49.883648 15.975214\
72.739273 8.114893\
80.055138 6.172143\
0.000000 0.000000\
11.035608 51.299339\
44.738388 18.309626\
45.033894 18.167597\
45.634586 17.882044\
45.332607 18.025080\
46.248566 17.594507\
45.634586 17.882044\
45.939892 17.738520\
45.634586 17.882044\
46.248566 17.594507\
46.248566 17.594507\
46.248566 17.594507\
45.939892 17.738520\
45.939892 17.738520\
45.634586 17.882044\
45.939892 17.738520\
45.939892 17.738520\
46.248566 17.594507\
45.634586 17.882044\
45.939892 17.738520\
45.939892 17.738520\
45.939892 17.738520\
45.939892 17.738520\
46.248566 17.594507\
45.939892 17.738520\
45.939892 17.738520\
46.248566 17.594507\
45.033894 18.167597\
44.738388 18.309626\
44.738388 18.309626\
44.446045 18.451197\
46.248566 17.594507\
45.033894 18.167597\
78.490173 6.570611\
72.739273 8.114893\
46.560665 17.449976\
83.357338 5.359155\
76.978714 6.963953\
80.055138 6.172143\
48.846413 16.423456\
49.188141 16.274591\
50.958145 15.521753\
51.324940 15.369379\
49.533859 16.125208\
46.248566 17.594507\
76.242203 7.158746\
76.978714 6.963953\
89.759407 3.880548\
74.806000 7.544702\
74.105705 7.735925\
83.357338 5.359155\
74.806000 7.544702\
49.533859 16.125208\
48.508621 16.571711\
50.958145 15.521753\
70.770958 8.674952\
70.135513 8.859491\
68.894180 9.225428\
73.416885 7.925958\
83.357338 5.359155\
85.101028 4.944208\
74.806000 7.544702\
50.958145 15.521753\
50.958145 15.521753\
50.958145 15.521753\
51.324940 15.369379\
83.357338 5.359155\
80.055138 6.172143\
76.242203 7.158746\
82.509270 5.564477\
76.978714 6.963953\
79.265785 6.372034\
76.978714 6.963953\
76.978714 6.963953\
50.237572 15.824640\
49.188141 16.274591\
50.958145 15.521753\
50.958145 15.521753\
49.883648 15.975214\
49.533859 16.125208\
80.858566 5.970941\
83.357338 5.359155\
46.248566 17.594507\
60.196346 12.015711\
46.248566 17.594507\
44.446045 18.451197\
45.033894 18.167597\
44.738388 18.309626\
45.033894 18.167597\
45.033894 18.167597\
45.939892 17.738520\
45.033894 18.167597\
44.446045 18.451197\
46.560665 17.449976\
44.738388 18.309626\
45.939892 17.738520\
46.248566 17.594507\
45.332607 18.025080\
44.446045 18.451197\
45.033894 18.167597\
45.634586 17.882044\
46.876255 17.304926\
46.248566 17.594507\
45.033894 18.167597\
46.248566 17.594507\
46.248566 17.594507\
45.939892 17.738520\
46.560665 17.449976\
45.939892 17.738520\
46.876255 17.304926\
45.332607 18.025080\
45.332607 18.025080\
45.634586 17.882044\
45.939892 17.738520\
45.634586 17.882044\
45.033894 18.167597\
45.939892 17.738520\
50.237572 15.824640\
84.221115 5.152399\
78.490173 6.570611\
89.759407 3.880548\
87.842300 4.310663\
83.357338 5.359155\
79.265785 6.372034\
77.727936 6.767908\
49.188141 16.274591\
48.846413 16.423456\
75.518066 7.352319\
88.791557 4.096399\
80.055138 6.172143\
81.676491 5.768396\
78.490173 6.570611\
76.242203 7.158746\
86.911140 4.523370\
49.883648 15.975214\
50.595711 15.673487\
50.958145 15.521753\
50.595711 15.673487\
50.237572 15.824640\
50.958145 15.521753\
50.595711 15.673487\
50.595711 15.673487\
50.958145 15.521753\
79.265785 6.372034\
80.055138 6.172143\
74.806000 7.544702\
72.739273 8.114893\
74.105705 7.735925\
87.842300 4.310663\
72.739273 8.114893\
77.727936 6.767908\
50.595711 15.673487\
49.883648 15.975214\
50.595711 15.673487\
0.000000 0.000000\
9.111798 56.295647\
39.192322 21.189081\
48.508621 16.571711\
48.174686 16.719446\
47.518139 17.013269\
48.508621 16.571711\
48.846413 16.423456\
47.195393 17.159357\
46.560665 17.449976\
47.518139 17.013269\
47.195393 17.159357\
0.000000 0.000000\
11.476990 50.292107\
98.243614 2.092615\
135.331711 -4.102850\
111.121422 -0.316412\
0.000000 0.000000\
9.699961 54.650017\
0.000000 0.000000\
15.301563 43.062218\
189.448822 -10.377325\
216.032669 -12.764837\
181.925095 -9.633642\
201.910004 -11.539831\
54.021698 14.285334\
52.837410 14.753778\
50.958145 15.521753\
51.696182 15.216425\
52.071949 15.062830\
53.227268 14.598291\
51.696182 15.216425\
51.324940 15.369379\
50.958145 15.521753\
52.071949 15.062830\
52.071949 15.062830\
49.883648 15.975214\
48.846413 16.423456\
49.883648 15.975214\
49.883648 15.975214\
50.237572 15.824640\
50.237572 15.824640\
50.237572 15.824640\
58.313755 12.679041\
148.949997 -5.914954\
50.595711 15.673487\
159.542007 -7.201575\
50.237572 15.824640\
50.595711 15.673487\
50.958145 15.521753\
50.237572 15.824640\
50.958145 15.521753\
51.696182 15.216425\
50.958145 15.521753\
50.237572 15.824640\
50.958145 15.521753\
49.883648 15.975214\
49.883648 15.975214\
50.595711 15.673487\
48.846413 16.423456\
49.883648 15.975214\
146.505692 -5.603613\
154.075150 -6.549780\
168.461578 -8.213568\
162.414413 -7.534186\
168.461578 -8.213568\
63.223381 10.996241\
61.177135 11.679224\
61.677887 11.509760\
60.683331 11.847864\
58.774864 12.514368\
60.683331 11.847864\
59.716030 12.182703\
60.683331 11.847864\
60.196346 12.015711\
61.177135 11.679224\
61.677887 11.509760\
60.683331 11.847864\
60.683331 11.847864\
59.242245 12.348932\
59.242245 12.348932\
59.716030 12.182703\
61.177135 11.679224\
58.774864 12.514368\
60.196346 12.015711\
59.716030 12.182703\
60.683331 11.847864\
61.177135 11.679224\
57.858799 12.842951\
61.677887 11.509760\
59.716030 12.182703\
59.716030 12.182703\
60.683331 11.847864\
60.196346 12.015711\
60.683331 11.847864\
60.683331 11.847864\
60.196346 12.015711\
60.683331 11.847864\
59.716030 12.182703\
61.177135 11.679224\
59.716030 12.182703\
60.196346 12.015711\
61.177135 11.679224\
59.716030 12.182703\
59.242245 12.348932\
59.242245 12.348932\
58.774864 12.514368\
59.242245 12.348932\
58.774864 12.514368\
59.242245 12.348932\
59.716030 12.182703\
59.716030 12.182703\
58.774864 12.514368\
59.242245 12.348932\
58.313755 12.679041\
59.242245 12.348932\
60.196346 12.015711\
59.716030 12.182703\
59.242245 12.348932\
